FIPS-Code,Name,Population,All white Christians,White evangelical Protestant,White mainline Protestant,Black Protestant,White Catholic,Hispanic Catholic,Mormon,Other Christian,Jewish,Muslim,Buddhist,Hindu,Unaffiliated,Total
05079,"Lee County, AR",8900,40,30,9,42,1,0,0,4,0,0,0,0,13,139
05081,"Lincoln County, AR",13000,63,51,12,13,0,1,0,4,0,0,0,0,19,163
05083,"Little River County, AR",12000,69,44,17,13,8,0,0,6,0,0,0,0,11,168
05085,"Logan County, AR",21000,72,48,18,3,6,1,0,5,0,0,0,0,18,171
05087,"Lonoke County, AR",73000,70,44,20,5,5,2,1,6,0,0,0,0,16,169
05089,"Madison County, AR",17000,78,59,17,1,2,1,0,5,0,0,0,0,15,178
05091,"Marion County, AR",17000,75,50,16,1,9,0,0,4,0,0,0,0,18,173
05093,"Miller County, AR",43000,63,47,12,15,4,0,0,6,0,0,0,0,15,162
05095,"Mississippi County, AR",41000,54,37,12,24,5,0,0,7,0,0,0,0,13,152
05097,"Monroe County, AR",6700,50,36,13,30,1,0,0,7,0,0,0,0,11,148
05099,"Montgomery County, AR",9000,77,52,18,1,7,1,0,6,0,0,0,0,15,177
05101,"Nevada County, AR",8300,58,40,16,24,2,0,0,6,0,0,0,0,11,157
05103,"Newton County, AR",7800,76,55,19,2,2,0,0,4,0,0,0,0,18,176
05105,"Ouachita County, AR",23000,47,34,12,32,1,0,0,8,0,0,0,0,12,146
05107,"Perry County, AR",10000,73,52,19,1,2,1,0,5,0,0,0,0,18,171
05109,"Phillips County, AR",18000,34,25,8,47,1,1,0,7,0,0,0,0,10,133
05111,"Pike County, AR",11000,77,55,20,3,2,1,0,4,0,0,0,0,14,176
05113,"Poinsett County, AR",24000,73,54,17,5,2,1,0,6,0,0,0,0,14,172
05115,"Polk County, AR",20000,72,50,20,1,2,1,0,6,0,0,0,0,18,170
05117,"Pope County, AR",64000,66,44,18,3,4,4,0,7,0,0,0,0,19,165
05119,"Prairie County, AR",8100,77,53,22,4,2,0,0,3,0,0,0,0,15,176
05121,"Pulaski County, AR",392000,47,25,13,22,8,3,1,5,1,1,1,0,21,148
05123,"Randolph County, AR",18000,76,49,20,2,6,0,1,5,0,0,0,0,17,176
05125,"St. Francis County, AR",25000,40,29,9,35,2,0,0,5,0,0,0,0,18,138
05127,"Saline County, AR",122000,68,41,17,6,8,2,2,5,0,0,0,0,19,168
05129,"Scott County, AR",10000,75,56,17,2,1,1,1,6,0,0,0,0,16,175
05131,"Searcy County, AR",7900,76,54,21,2,1,0,0,6,0,0,0,0,16,176
05133,"Sebastian County, AR",128000,62,37,16,7,8,4,1,8,0,0,0,0,17,160
05135,"Sevier County, AR",17000,51,40,11,5,0,18,0,5,0,0,0,0,14,144
05137,"Sharp County, AR",17000,77,57,19,1,1,0,0,6,0,0,0,0,15,176
05139,"Stone County, AR",13000,76,53,20,3,3,0,0,5,0,0,0,0,16,176
05141,"Union County, AR",39000,54,40,12,25,2,0,0,6,0,0,0,0,13,152
05143,"Van Buren County, AR",17000,71,50,20,1,1,0,0,6,0,0,0,0,22,171
05145,"Washington County, AR",239000,57,34,17,3,5,7,1,6,0,0,0,0,23,153
05147,"White County, AR",79000,73,44,24,1,5,2,0,5,0,0,0,0,17,171
05149,"Woodruff County, AR",6300,60,44,15,23,1,0,0,5,0,0,0,0,12,160
06001,"Yell County, AR",21000,66,46,17,2,3,8,0,5,0,0,0,0,17,164
06003,"Alameda County, CA",1671000,16,3,6,7,6,12,1,10,2,3,3,3,39,111
06005,"Alpine County, CA",1100,43,6,16,0,19,4,2,15,1,0,1,0,36,143
06007,"Amador County, CA",40000,48,20,18,0,6,6,4,7,0,0,1,0,36,146
06009,"Butte County, CA",219000,43,18,15,1,7,5,3,6,1,1,2,0,38,140
06011,"Calaveras County, CA",46000,57,22,21,1,11,4,3,7,1,0,1,0,28,156
06013,"Colusa County, CA",22000,27,14,9,1,2,40,2,4,0,0,0,0,22,121
06015,"Contra Costa County, CA",1154000,30,7,10,7,11,12,2,9,2,2,2,1,32,127
06017,"Del Norte County, CA",28000,49,23,15,1,6,3,5,9,0,0,1,0,36,148
06019,"El Dorado County, CA",193000,47,21,15,2,9,7,2,8,1,0,1,0,31,144
06021,"Fresno County, CA",999000,28,13,8,4,5,27,2,8,0,1,1,0,23,120
06023,"Glenn County, CA",28000,35,12,13,1,7,26,3,5,0,0,1,0,25,128
06025,"Humboldt County, CA",136000,40,14,16,1,7,3,3,7,1,0,2,0,45,139
06027,"Imperial County, CA",181000,11,3,5,2,2,50,1,3,0,0,1,0,17,95
06029,"Inyo County, CA",18000,43,15,17,1,10,7,1,10,0,0,1,0,35,140
06031,"Kern County, CA",900000,32,15,9,4,6,27,2,6,0,0,1,0,22,124
06033,"Kings County, CA",153000,31,14,10,2,6,31,1,5,0,0,1,0,23,124
06035,"Lake County, CA",64000,44,17,14,1,10,8,3,7,0,0,1,0,35,140
06037,"Lassen County, CA",31000,54,30,16,0,4,5,4,5,0,0,0,0,34,152
06039,"Los Angeles County, CA",10039000,17,5,6,7,5,25,1,8,3,1,2,1,28,109
06041,"Madera County, CA",157000,29,17,8,4,2,29,2,6,0,0,1,0,21,119
06043,"Marin County, CA",259000,40,6,15,2,18,6,1,5,5,1,2,0,37,138
06045,"Mariposa County, CA",17000,55,28,16,1,10,3,1,6,0,0,1,0,32,153
06047,"Mendocino County, CA",87000,37,16,15,0,3,11,3,7,1,0,1,0,42,136
06049,"Merced County, CA",278000,28,11,7,3,7,31,3,5,0,0,1,0,22,118
06051,"Modoc County, CA",8800,59,32,18,1,8,5,1,5,0,0,0,0,27,156
06053,"Mono County, CA",14000,44,11,15,1,18,9,0,6,1,0,1,0,36,142
06055,"Monterey County, CA",434000,21,8,7,1,5,38,1,5,1,0,1,0,26,114
06057,"Napa County, CA",138000,33,7,11,2,14,21,1,6,1,0,1,0,32,129
06059,"Nevada County, CA",100000,46,16,18,0,10,3,2,5,1,0,2,0,42,145
06061,"Orange County, CA",3176000,32,11,11,2,8,19,2,8,2,2,1,1,26,125
06063,"Placer County, CA",398000,49,17,18,2,11,6,3,8,1,0,1,0,31,147
06065,"Plumas County, CA",19000,54,17,21,0,13,1,3,7,0,0,1,0,36,153
06067,"Riverside County, CA",2471000,29,11,9,5,7,22,2,7,1,1,1,0,25,120
06069,"Sacramento County, CA",1552000,34,12,10,6,9,11,3,9,1,1,2,1,33,132
06071,"San Benito County, CA",63000,29,6,7,1,14,33,2,5,0,0,1,0,24,122
06073,"San Bernardino County, CA",2180000,27,11,9,6,5,21,2,8,1,0,1,0,23,114
06075,"San Diego County, CA",3338000,30,10,9,3,9,17,2,9,2,1,1,1,29,123
06077,"San Francisco County, CA",882000,17,3,7,4,7,12,0,10,4,3,4,2,42,115
06079,"San Joaquin County, CA",762000,31,11,9,6,9,18,2,10,1,1,2,1,24,125
06081,"San Luis Obispo County, CA",283000,40,15,14,1,10,12,1,6,0,0,1,0,36,136
06083,"San Mateo County, CA",767000,23,4,7,2,12,13,0,10,3,2,3,3,38,120
06085,"Santa Barbara County, CA",446000,25,8,9,1,7,28,1,6,2,0,1,0,29,117
06087,"Santa Clara County, CA",1928000,23,6,7,2,8,15,2,9,2,2,3,5,34,118
06089,"Santa Cruz County, CA",273000,24,6,10,0,7,21,1,6,2,0,2,0,41,120
06091,"Shasta County, CA",180000,54,26,17,1,8,2,3,8,0,0,1,0,31,151
06093,"Sierra County, CA",3000,57,16,20,0,20,2,1,4,0,0,0,1,34,155
06095,"Siskiyou County, CA",44000,48,20,16,1,11,3,1,10,0,0,1,0,34,145
06097,"Solano County, CA",448000,28,9,10,9,7,11,2,9,1,1,2,0,34,123
06099,"Sonoma County, CA",494000,34,8,13,1,12,14,1,6,2,1,2,0,40,134
06101,"Stanislaus County, CA",551000,39,17,10,3,9,20,3,8,0,0,1,0,22,132
06103,"Sutter County, CA",97000,36,16,12,3,5,13,3,10,0,0,2,1,31,132
06105,"Tehama County, CA",65000,56,27,19,0,7,8,3,6,0,0,0,0,24,150
06107,"Trinity County, CA",12000,52,19,19,0,12,2,2,6,0,0,1,0,39,152
06109,"Tulare County, CA",466000,28,13,9,1,5,35,1,6,1,0,1,0,20,120
06111,"Tuolumne County, CA",54000,50,21,18,0,9,4,2,8,0,0,1,0,35,148
06113,"Ventura County, CA",846000,31,9,11,2,9,25,2,6,2,1,1,0,27,126
06115,"Yolo County, CA",221000,29,8,13,2,6,19,2,7,1,1,2,1,34,125
08001,"Yuba County, CA",79000,40,17,11,1,9,17,3,7,0,0,1,0,28,134
08003,"Adams County, CO",517000,38,14,14,1,8,14,2,6,1,0,1,0,33,132
08005,"Alamosa County, CO",16000,37,15,13,1,5,17,4,5,0,0,0,0,31,128
08007,"Arapahoe County, CO",657000,40,14,14,4,9,8,3,6,2,1,1,1,33,136
08009,"Archuleta County, CO",14000,52,24,22,0,4,6,2,6,0,0,0,0,32,148
08011,"Baca County, CO",3600,73,46,23,0,2,3,2,5,0,0,0,0,17,171
08013,"Bent County, CO",5600,53,33,16,0,1,11,3,2,0,0,0,0,32,151
08014,"Boulder County, CO",326000,37,12,15,3,8,5,2,4,3,1,2,1,43,136
08015,"Broomfield County and City, CO",70000,44,16,17,1,9,6,2,4,2,1,1,1,36,140
08017,"Chaffee County, CO",20000,51,19,20,1,10,2,2,5,0,0,1,0,40,151
08019,"Cheyenne County, CO",1800,73,45,23,1,4,5,1,3,0,0,0,0,15,170
08021,"Clear Creek County, CO",9700,44,13,22,0,8,2,1,5,0,0,1,0,46,142
08023,"Conejos County, CO",8200,33,14,11,0,3,33,5,3,0,0,0,0,24,126
08025,"Costilla County, CO",3900,23,6,11,0,3,40,3,5,0,0,0,0,22,113
08027,"Crowley County, CO",6100,52,30,16,0,4,9,2,4,0,0,0,0,33,150
08029,"Custer County, CO",5100,62,26,23,0,10,2,3,5,1,0,0,0,28,160
08031,"Delta County, CO",31000,67,32,23,0,9,4,3,4,0,0,0,0,24,166
08033,"Denver County, CO",727000,27,8,11,6,7,13,1,6,3,1,1,1,36,121
08035,"Dolores County, CO",2100,71,37,23,0,9,1,2,3,0,0,0,0,25,171
08037,"Douglas County, CO",351000,63,19,22,1,18,3,4,4,2,1,1,1,22,161
08039,"Eagle County, CO",55000,39,7,16,0,15,14,1,5,1,0,1,0,34,133
08041,"Elbert County, CO",27000,60,26,26,0,7,2,1,6,1,0,0,0,30,159
08043,"El Paso County, CO",720000,47,20,14,3,10,5,3,6,1,0,1,0,32,142
08045,"Fremont County, CO",48000,68,32,21,1,11,3,4,3,0,0,0,0,26,169
08047,"Garfield County, CO",60000,43,17,16,1,7,14,3,3,0,0,0,0,32,136
08049,"Gilpin County, CO",6200,55,14,20,0,19,3,2,4,0,0,1,0,36,154
08051,"Grand County, CO",16000,54,16,23,0,13,4,2,3,0,0,1,0,37,153
08053,"Gunnison County, CO",17000,47,16,18,1,11,2,2,3,1,0,1,0,43,145
08055,"Hinsdale County, CO",800,61,25,27,0,6,2,3,5,0,0,1,0,31,161
08057,"Huerfano County, CO",6900,46,20,16,0,8,11,2,5,0,0,0,0,33,141
08059,"Jackson County, CO",1400,70,35,24,0,10,5,1,3,0,0,0,0,20,168
08061,"Jefferson County, CO",583000,48,15,16,1,15,6,2,4,1,0,1,0,36,145
08063,"Kiowa County, CO",1400,75,38,30,0,6,1,1,4,0,0,0,0,19,174
08065,"Kit Carson County, CO",7100,70,39,23,0,5,5,3,3,0,0,0,0,20,168
08067,"Lake County, CO",8100,39,18,17,0,3,11,1,4,0,0,1,0,42,136
08069,"La Plata County, CO",56000,44,16,16,0,9,6,3,5,0,0,1,0,41,141
08071,"Larimer County, CO",357000,52,21,18,0,9,4,4,4,1,0,1,1,35,150
08073,"Las Animas County, CO",15000,45,19,15,0,10,16,1,6,0,0,1,0,28,141
08075,"Lincoln County, CO",5700,63,34,20,0,5,5,4,3,0,0,0,0,26,160
08077,"Logan County, CO",22000,65,24,25,1,15,2,1,4,0,0,0,0,26,163
08079,"Mesa County, CO",154000,53,21,21,1,6,7,5,5,0,0,0,0,30,149
08081,"Mineral County, CO",800,56,14,27,0,14,2,1,5,0,0,1,0,34,154
08083,"Moffat County, CO",13000,67,33,21,0,10,4,3,5,0,0,0,0,21,164
08085,"Montezuma County, CO",26000,55,21,23,0,7,4,4,8,0,0,0,0,31,153
08087,"Montrose County, CO",43000,61,30,22,0,5,9,4,6,0,0,0,0,22,159
08089,"Morgan County, CO",29000,53,23,20,0,7,17,3,5,0,0,0,0,18,146
08091,"Otero County, CO",18000,49,28,12,0,6,16,3,4,0,0,0,0,25,143
08093,"Ouray County, CO",5000,53,15,22,0,15,1,1,5,1,0,1,0,37,151
08095,"Park County, CO",19000,61,26,23,0,11,2,1,6,0,0,0,0,30,160
08097,"Phillips County, CO",4300,66,30,23,0,11,8,2,3,0,0,0,0,22,165
08099,"Pitkin County, CO",18000,40,9,21,0,10,4,0,5,2,0,1,0,45,137
08101,"Prowers County, CO",12000,50,30,16,0,3,15,1,5,0,0,0,0,23,143
08103,"Pueblo County, CO",168000,37,14,12,1,9,17,2,7,0,0,1,0,31,131
08105,"Rio Blanco County, CO",6300,65,31,25,0,6,3,3,6,0,0,0,0,25,164
08107,"Rio Grande County, CO",11000,45,21,16,0,6,20,2,6,0,0,0,0,22,138
08109,"Routt County, CO",26000,51,15,22,0,13,2,1,4,1,0,1,0,41,151
08111,"Saguache County, CO",6800,37,15,13,0,6,16,3,6,0,0,0,0,35,131
08113,"San Juan County, CO",700,56,14,23,0,19,3,0,6,1,0,1,0,32,155
08115,"San Miguel County, CO",8200,42,11,20,0,11,3,0,4,1,0,1,0,47,140
08117,"Sedgwick County, CO",2200,70,34,23,0,10,3,3,3,0,0,0,0,22,168
08119,"Summit County, CO",31000,43,6,18,0,19,8,0,4,1,0,1,0,40,140
08121,"Teller County, CO",25000,62,25,22,0,14,2,1,6,0,0,1,0,29,162
08123,"Washington County, CO",4900,71,34,28,0,8,2,1,4,0,0,0,0,23,171
08125,"Weld County, CO",324000,50,21,15,0,11,12,3,5,0,0,1,0,27,145
09001,"Yuma County, CO",10000,65,34,21,0,5,10,5,2,0,0,0,0,19,161
09003,"Fairfield County, CT",943000,41,5,9,8,26,11,1,6,4,1,1,2,23,138
09005,"Hartford County, CT",892000,44,6,12,7,26,7,0,7,2,1,1,2,25,140
09007,"Litchfield County, CT",180000,58,10,17,2,30,4,1,3,2,0,0,0,30,157
09009,"Middlesex County, CT",162000,56,8,18,5,29,2,1,3,2,1,0,1,29,155
09011,"New Haven County, CT",855000,47,4,13,7,29,6,1,6,3,1,1,1,24,143
09013,"New London County, CT",265000,53,13,15,3,24,4,1,5,2,0,1,1,31,153
09015,"Tolland County, CT",151000,54,11,18,2,25,3,0,5,2,0,0,1,32,153
10001,"Windham County, CT",117000,53,12,15,0,25,4,1,3,1,0,1,0,38,153
10003,"Kent County, DE",181000,47,16,19,13,11,3,1,5,1,0,0,0,27,143
10005,"New Castle County, DE",559000,41,10,13,14,17,7,1,5,2,1,1,1,25,138
11001,"Sussex County, DE",234000,59,20,23,5,16,8,0,3,1,0,0,0,19,154
12001,"Washington, DC",706000,17,3,7,23,7,7,0,8,4,3,1,1,32,113
12003,"Alachua County, FL",269000,42,18,15,11,8,3,1,5,2,1,1,1,33,141
12005,"Baker County, FL",29000,71,48,20,5,3,1,0,4,0,0,0,0,18,170
12007,"Bay County, FL",175000,61,29,23,7,7,3,2,5,0,0,0,0,22,159
12009,"Bradford County, FL",28000,66,42,18,9,5,2,1,6,0,0,0,0,18,167
12011,"Brevard County, FL",602000,58,22,18,4,17,3,1,7,1,0,1,0,24,156
12013,"Broward County, FL",1953000,26,7,9,16,10,13,0,7,5,1,1,1,24,120
12015,"Calhoun County, FL",14000,69,42,21,6,5,2,1,4,0,0,0,0,19,169
12017,"Charlotte County, FL",189000,67,23,22,4,22,2,0,3,1,0,0,0,18,162
12019,"Citrus County, FL",150000,68,25,23,1,20,2,0,4,1,0,0,0,22,166
12021,"Clay County, FL",219000,55,24,18,8,13,5,0,8,1,0,0,0,21,153
12023,"Collier County, FL",385000,44,12,14,2,17,16,1,5,3,1,0,0,24,139
12027,"Columbia County, FL",72000,65,40,16,9,9,1,0,4,1,0,0,0,18,163
12029,"DeSoto County, FL",38000,53,29,15,4,8,18,1,4,0,0,0,0,19,151
12031,"Dixie County, FL",17000,66,42,20,2,4,1,0,5,0,0,0,0,24,164
12033,"Duval County, FL",958000,41,18,14,19,8,4,1,7,1,1,1,1,23,139
12035,"Escambia County, FL",318000,56,29,15,11,11,1,1,8,1,0,1,0,20,154
12037,"Flagler County, FL",115000,58,17,16,4,25,5,0,6,1,0,1,0,21,154
12039,"Franklin County, FL",12000,67,34,24,4,9,1,0,4,0,0,0,0,23,166
12041,"Gadsden County, FL",46000,29,16,8,40,5,6,0,5,0,0,1,0,16,126
12043,"Gilchrist County, FL",19000,72,43,21,3,8,2,0,5,0,0,0,0,18,172
12045,"Glades County, FL",14000,52,26,19,6,7,9,0,6,0,0,0,0,24,149
12047,"Gulf County, FL",14000,67,38,19,5,9,1,1,4,0,0,0,0,23,167
12049,"Hamilton County, FL",14000,55,38,15,18,1,1,1,4,0,0,0,0,20,153
12051,"Hardee County, FL",27000,46,29,12,3,4,21,1,4,0,0,0,0,21,141
12053,"Hendry County, FL",42000,33,17,9,6,6,29,1,3,1,0,0,0,18,123
12055,"Hernando County, FL",194000,65,24,18,3,22,2,1,5,1,0,0,0,19,160
12057,"Highlands County, FL",106000,59,31,16,5,10,4,2,6,1,0,0,0,20,154
12059,"Hillsborough County, FL",1472000,38,15,13,10,9,9,1,7,1,1,0,1,27,132
12061,"Holmes County, FL",20000,74,50,18,2,5,1,1,5,0,0,0,0,16,172
12063,"Indian River County, FL",160000,56,17,23,5,15,4,1,6,2,0,0,0,23,152
12065,"Jackson County, FL",46000,60,35,18,11,6,1,1,6,1,0,0,0,20,159
12067,"Jefferson County, FL",14000,46,28,14,20,4,1,0,6,1,0,0,0,24,144
12069,"Lafayette County, FL",8400,66,38,19,6,7,4,2,5,1,0,0,0,16,164
12071,"Lake County, FL",367000,58,26,20,3,12,4,0,6,1,0,0,0,22,152
12073,"Lee County, FL",771000,49,16,16,4,16,8,1,5,2,0,0,0,27,144
12075,"Leon County, FL",294000,40,17,16,18,6,2,1,4,2,1,1,0,31,139
12077,"Levy County, FL",42000,65,37,18,5,9,3,1,5,0,0,0,0,22,165
12079,"Liberty County, FL",8400,65,41,19,4,4,2,1,5,0,0,0,0,23,164
12081,"Madison County, FL",18000,52,35,14,24,2,1,1,4,0,0,0,0,18,151
12083,"Manatee County, FL",403000,54,20,19,5,15,8,0,5,2,0,0,0,23,151
